Title	Year	Genre	Director	Executive Producer	Main Actor	Main Actress	Rating	Country
"Heroine Kombat" (2014) {Mynx v Lady Wonder}	2014	Action	Lehman, Amanda (I)	Hess, Kristina	null	Kula, Kelly	null	USA
"Heroine Legends: Your Soul Is Mine" (2013) {Your Soul Is Mine 6}	2013	Fantasy	Cross, Logan	Hess, Kristina	null	Anderson, Meghan (VIII)	null	USA
"Herre p� t�ppan" (2009) {(#1.8)}	2009	Game-Show	null	null	Edlund, Mats Roger	null	null	Sweden
"Herzensbrecher" (2013) {Gott ist tot (#1.9)}	2013	null	null	M�ller, Gerda (I)	Magno, Maurizio	Ernst, Annika	7.6	Germany
"Hesse 120462/1100V" (1984) {Teht�v� koulussa (#1.4)}	1984	Comedy	null	null	null	null	null	Finland
"Het Klokhuis" (1988) {Mineralen}	1988	Family	null	null	Kramer, Jeroen	Pieters, Ellen	7.7	Netherlands
"Het mysterie van..." (2013) {De Chinese nachtegaal (#2.17)}	2013	Mystery	null	null	Brunner, Edo	van der Bijl, Sietske	null	Netherlands
"Het sinterklaasjournaal" (2001) {(#4.19)}	2001	News	null	null	Vlugt, Bram van der	Blok, Dieuwertje	7.6	Netherlands
"Hetalia: Axis Powers" (2009) {(#3.13)}	2009	Comedy	null	null	null	null	7.8	Japan
"Heute bei Kr�gers" (1960) {Der widerspenstige Kranke (#1.5)}	1960	Family	Sieber-Franze, Gisela	null	null	null	null	East Germany
"Heute Show" (2009) {(2015-11-20)}	2009	Comedy	null	null	Welke, Oliver	Hill, Martina	7.9	Germany
"Hey Dude" (1989) {Cowboy Ernst (#2.12)}	1989	Family	null	null	Brisbin, David (I)	Brown, Kelly (II)	7.4	USA
"Hey Duggee" (2014) {The Acorn Badge (#1.24)}	2014	Animation	null	null	null	null	8.4	UK
"Hey Duggee" (2014) {The Puppy Badge (#1.36)}	2014	Animation	null	null	null	null	8.4	UK
"Hidden in America" (2012) {American Militias (#1.2)}	2012	null	null	Yu, Fay (I)	null	null	4.2	USA
"Hier zijn de Van Rossems" (2015) {Rotterdam (#1.2)}	2015	Reality-TV	null	null	van Rossem, Maarten (II)	van Rossem, Sis	null	Netherlands
"Higglytown Heroes" (2004) {Catch Up with Ketchup/Star Struck (#1.11)}	2004	Family	null	null	Richardson, Kevin Michael	Mumy, Liliana	4.7	USA
"Higglytown Heroes" (2004) {Shear Luck/Big Night Out (#2.6)}	2004	Family	null	null	Manriquez, Frankie Ryan	Ubach, Alanna	6.3	USA
"High Speed Pursuit: Justice on the Road" (2001)	2001	null	Englehardt, Rob (I)	Englehardt, Rob (I)	null	null	null	Canada
"Highly Evolved Human" (2015) {The Future (#1.6)}	2015	Comedy	null	null	null	null	null	USA
"Highway Patrol" (1955) {Female Hitchhiker (#2.24)}	1955	Drama	Davis, Eddie (II)	null	Crawford, Broderick (I)	Stevens, Angela (I)	7.6	USA
"Higurashi no naku koro ni" (2006) {Hizumi (#1.4)}	2006	Thriller	Kon, Chiaki	null	Hoshi, S�ichir�	Nakahara, Mai	7.8	Japan
"Hik�nin Sentai Akibarenj�" (2012) {M�s� Itassh� Genkai Toppa seyo! (#1.7)}	2012	Comedy	null	Yada, K�ichi	Wada, Masato	Hinami, Kyoko	8.0	Japan
"Hiller and Diller" (1997) {Smart Guy (#1.12)}	1997	Comedy	null	null	Lewis, Richard (II)	Baker, Jordan (I)	4.1	USA
"Hinter Gittern - Der Frauenknast" (1997) {Alles L�ge (#9.5)}	1997	Drama	Wielgus, Roger	null	Hofmann, Egon	Karrenbauer, Katy	3.5	Germany
"Hinter Gittern - Der Frauenknast" (1997) {Hurra, wir leben noch (#15.2)}	1997	Drama	null	�hding, Britta K.	Hofmann, Egon	Karrenbauer, Katy	3.5	Germany
"Hip-Hip i Hurra" (2011) {Kto przemalowal liscie? (#2.2)}	2011	Mystery	Ugielski, Bolelaw	Matuszewski, Wlodzimierz	Boberek, Jaroslaw	Gaertner, Elzbieta	null	Poland
"Hirugao: Heijitsu gogo 3 ji no koibitotachi" (2014) {(#1.3)}	2014	Drama	Takano, Mai	Shimizu, Kazuyuki	Sait�, Takumi (I)	Ueto, Aya	7.8	Japan
"Hisho no kagami" (2008)	2008	Drama	null	null	Kajihara, Zen	Yasu, Megumi	null	Japan
"Histoires de fiction" (2003)	2003	Documentary	Chalvon-Demersay, Sabine	null	Barma, Claude	Agacinski, Sophie	null	France
"Historia de nuestro cine" (2015) {(#1.86)}	2015	Talk-Show	Quintanar, Francisco	null	Mart�nez, Luis (XII)	S�nchez, Elena S.	null	Spain
"Historias de hoy" (2000) {(2001-04-11)}	2000	News	null	null	null	Ferre, Paloma	null	Spain
"Historias Delirantes" (2010) {El Apostador (#3.7)}	2010	Thriller	Paredes, C�sar (II)	Arreola, Andres	Calva, Alejandro	Alarc�n, Blanca	null	Mexico
"Historier fra Danmark" (2002)	2002	Documentary	null	null	null	null	null	Denmark
"History Specials" (2010) {Who Really Discovered America? (#1.101)}	2010	War	null	Stiller, Michael (III)	null	null	7.7	USA
"History" (2000) {The King's Speech - die wahre Geschichte}	2000	History	null	null	null	null	7.2	Germany
"Histrionics" (2009) {(#2.4)}	2009	Game-Show	Nicholson, Colin	Bentley, Rachel	Rossner, Matthew	null	null	Australia
"Hit the Floor" (2013) {Upset (#3.8)}	2013	Romance	null	Whitehead, Don (V)	Buckley, Andy (II)	French, Toni (III)	6.9	USA
"Hit the Ice" (2013) {Bull's Eyes (#4.6)}	2013	Reality-TV	Brennan, Jason (III)	Brennan, Jason (III)	Chabot, John (II)	null	null	Canada
"Hit the Ice" (2013) {On the Bubble (#4.9)}	2013	Reality-TV	Brennan, Jason (III)	Brennan, Jason (III)	Chabot, John (II)	null	null	Canada
"Hjernevask" (2010) {Sex (#1.5)}	2010	Documentary	null	null	Eia, Harald	Aurdal, Martine	8.7	Norway
"Hjerteflimmer" (2006) {(2006-08-21)}	2006	Talk-Show	null	null	J�rgensen, Simon Jul	Bro, Sara	4.5	Denmark
"Ho sposato uno sbirro" (2007)	2007	Crime	null	Iovene, Elisabetta	Bonini, Marco (I)	Revel, Giulietta	6.7	Italy
"Ho sposato uno sbirro" (2007) {Il ritorno dell'ex (#2.11)}	2007	Crime	Barzini, Andrea	Passani, Daniele	Insinna, Flavio	Filangieri, Christiane	6.7	Italy
"Hobro Vlogs" (2014) {HoBRO's Complete L.A. DODGER Experience! (#2.32)}	2014	Reality-TV	null	null	Stein, Nathan (III)	null	null	USA
"Hochu verit!" (2009) {(#1.26)}	2009	null	null	null	null	null	null	Russia
"Hockey Night in Canada" (1952) {Stanley Cup Finals: Game 7}	1952	Sport	Forsythe, Ron (II)	null	null	null	9.3	Canada
"Hogan Knows Best" (2005) {Brooke Faces the Music (#3.3)}	2005	Reality-TV	Roma, David (I)	Russell, Shannon (I)	Hogan, Hulk	Hogan, Linda	5.0	USA
"Hokuto no Ken" (1984) {Farewell, the Brothers of the North Star! They're Beyond Love and Sorrow! (#4.26)}	1984	Sci-Fi	Umezawa, Atsutoshi	Takami, Yoshio	Kamiya, Akira (I)	Ichiry�sai, Teiy�	8.4	Japan
"Hola Barcelona" (2006) {(2008-05-23)}	2006	Talk-Show	null	null	Verg�s, Ferran	Dias, N�ria	null	Spain
"Holby City" (1999) {Last Dance (#16.4)}	1999	Drama	Larkin, James (I)	Kent, Oliver (I)	Akingbola, Jimmy	Russell, Catherine (I)	5.9	UK
"Holby City" (1999) {Staying Alive: Part 2 (#1.9)}	1999	Drama	Douglas, Nigel (I)	Young, Johnathan	Irving, George (II)	Faulkner, Lisa	5.9	UK
"Holby City" (1999) {Transgressions (#12.47)}	1999	Drama	Marsh, Daikin	Campbell, Belinda (I)	Bradley, Paul (VI)	Mealing, Amanda	5.9	UK
"Holby City" (1999) {Truth and Mercy (#11.18)}	1999	Drama	Buffong, Michael	McHale, Tony	Bradley, Paul (VI)	Mealing, Amanda	5.9	UK
"Holding the Fort" (1980) {New Blood (#2.1)}	1980	Comedy	Goodwin, Derrick	Goodwin, Derrick	Davison, Peter (I)	Hodge, Patricia (I)	6.2	UK
"Holly" (1972) {(#1.1)}	1972	Drama	Davies, Gareth (I)	Cox, Michael (III)	Burke, David (I)	Forsyth, Brigit	null	UK
"Holly's World" (2009) {A Housewarming Divided (#1.3)}	2009	Reality-TV	null	Burns, Kevin (III)	Strickland, Josh	Madison, Holly	4.2	USA
"Hollyoaks" (1995) {(#1.2309)}	1995	Drama	null	Kirkwood, Bryan (II)	Flood, Sonny	Rigby, Emma	5.3	UK
"Hollyoaks" (1995) {(#1.2367)}	1995	Drama	Keen, Nigel (I)	Kirkwood, Bryan (II)	McCarthy, Gerard (I)	Lister, Zo�	5.3	UK
"Hollyoaks" (1995) {(#1.2395)}	1995	Drama	Lay, Tant	Kirkwood, Bryan (II)	Pickard, Nick (I)	Fox, Jessica (I)	5.3	UK
"Hollyoaks" (1995) {(#1.2480)}	1995	Drama	Svaasand, Stewart	Swindell, Henry R.	null	Slanina-Davies, Ashley	5.3	UK
"Hollyoaks" (1995) {(#1.2521)}	1995	Drama	null	Swindell, Henry R.	Moss, Andrew (I)	Rigby, Emma	5.3	UK
"Hollyoaks" (1995) {(#1.2555)}	1995	Drama	Mason, Henry	Swindell, Henry R.	Flood, Sonny	Rigby, Emma	5.3	UK
"Hollyoaks" (1995) {(#1.319)}	1995	Drama	null	null	null	null	5.3	UK
"Hollyoaks" (1995) {(#1.3620)}	1995	Drama	Hoffe, Tessa	Kirkwood, Bryan (II)	Clapham, Charlie	Davis, Stephanie (V)	5.3	UK
"Hollyoaks" (1995) {(#1.4055)}	1995	Drama	Annett, Jamie	Kirkwood, Bryan (II)	Atherton, James (III)	Austin, Sophie	5.3	UK
"Hollyoaks" (1995) {(2006-10-27)}	1995	Drama	null	null	McCarthy, Gerard (I)	Bernard, Andr�e	5.3	UK
"Hollyscoop" (2009) {(#4.32)}	2009	News	Korab, Dru (I)	Attipa, Raymond	Corsetti, Brian	Denha, Crystal Marie	7.3	USA
"Hollyscoop" (2009) {(#5.11)}	2009	News	Korab, Dru (I)	Attipa, Raymond	Corsetti, Brian	Denha, Crystal Marie	7.3	USA
"Hollywood and the Stars" (1963) {The Funny Men: Part 2 (#1.12)}	1963	null	Haley Jr., Jack	Ramrus, Al	Cotten, Joseph (I)	null	8.6	USA
"Hollywood Babylon" (1992)	1992	Drama	null	null	null	null	7.9	USA
"Hollywood Heights" (2012) {The Final Concert (#1.80)}	2012	null	Renfroe, Owen	Farren-Phelps, Jill	Longo, Cody	Underwood, Brittany	8.9	USA
"Hollywood News Feed" (2012) {(#1.7)}	2012	News	null	Freydt, David	null	Valley, Angela	null	France
"Hollywood on Set" (2003) {Chronicles of Riddick/Club Dread/Soul Plane (#1.28)}	2003	News	null	Freydt, David	null	null	5.7	USA
"Hollywood on Set" (2003) {Knight and Day, Inception, The Last Airbender (#7.31)}	2003	News	null	Freydt, David	null	null	5.7	USA
"Hollywood Squares" (1998) {(2002-11-08)}	1998	Game-Show	null	null	Bergeron, Tom	Ali, Laila	5.4	USA
"Hollywood Squares" (1998) {(2003-02-28)}	1998	Game-Show	null	null	Bergeron, Tom	Griffin, Kathy (I)	5.4	USA
"Hollywood Uncensored" (2007) {(#1.16)}	2007	Reality-TV	Ligier, J.D.	Reinhard, Ian	Brodersen, Steve	null	null	USA
"Holmes Inspection" (2009) {Getting Hosed (#4.3)}	2009	Reality-TV	Cook, Markham (I)	Holmes, Mike (II)	Holmes, Mike (II)	null	8.4	Canada
"Holmes Makes It Right" (2012)	2012	Reality-TV	null	Quast, Michael (II)	Bennett, Damon (III)	Faucher, Nichole	8.1	Canada
"Home & Family" (2012) {(#2.139)}	2012	Talk-Show	null	null	Lythgoe, Nigel	Bovshow, Shirley	5.2	USA
"Home & Family" (2012) {(2013-06-20)}	2012	Talk-Show	null	Robertson, Jessica (I)	Black, Troy (II)	Ferrare, Cristina	5.2	USA
"Home and Away" (1988) {(#1.1201)}	1988	Romance	Brown, Grant	Howie, Andrew (I)	Coard, Dennis	Thomsen, Tina	5.2	Australia
"Home and Away" (1988) {(#1.1258)}	1988	Romance	Webb, Russell	Howie, Andrew (I)	Coard, Dennis	Lawrance, Debra	5.2	Australia
"Home and Away" (1988) {(#1.1265)}	1988	Romance	Brown, Grant	Howie, Andrew (I)	Coard, Dennis	Thomsen, Tina	5.2	Australia
"Home and Away" (1988) {(#1.2019)}	1988	Romance	null	Holmes, John (XI)	Ammann, Shane	Lawrance, Debra	5.2	Australia
"Home and Away" (1988) {(#1.2291)}	1988	Romance	null	null	null	null	5.2	Australia
"Home and Away" (1988) {(#1.2656)}	1988	Romance	null	null	Clark, Ryan (I)	Ritchie, Kate (I)	5.2	Australia
"Home and Away" (1988) {(#1.2772)}	1988	Romance	null	null	Clark, Ryan (I)	Cooper, Kimberley (I)	5.2	Australia
"Home and Away" (1988) {(#1.2854)}	1988	Romance	Marshall, Nicky (I)	null	Phelan, Anthony	Hewitt, Bec	5.2	Australia
"Home and Away" (1988) {(#1.2868)}	1988	Romance	Spence, Leigh	null	Kwanten, Ryan	Cooper, Kimberley (I)	5.2	Australia
"Home and Away" (1988) {(#1.2947)}	1988	Romance	null	null	null	null	5.2	Australia
"Home and Away" (1988) {(#1.3054)}	1988	Romance	null	null	Seargeant, Jimmy	Cooper, Kimberley (I)	5.2	Australia
"Home and Away" (1988) {(#1.313)}	1988	Romance	McSwiney, Julian	Monaghan, Des	Papps, Alex	Dickson, Nicolle	5.2	Australia
"Home and Away" (1988) {(#1.3559)}	1988	Romance	null	null	null	null	5.2	Australia
"Home and Away" (1988) {(#1.384)}	1988	Romance	Adshead, Chris	Monaghan, Des	Oakley, Roger	Downing, Vanessa	5.2	Australia
"Home and Away" (1988) {(#1.4036)}	1988	Romance	Roden, Cath	null	Wakefield, Rhys	null	5.2	Australia
"Home and Away" (1988) {(#1.4452)}	1988	Romance	Hartford-Davis, Scott	null	Meagher, Ray	Ritchie, Kate (I)	5.2	Australia
"Home and Away" (1988) {(#1.4979)}	1988	Romance	Rogers, Lee (I)	Holmes, John (XI)	Meagher, Ray	Nicodemou, Ada	5.2	Australia
"Home and Away" (1988) {(#1.5425)}	1988	Romance	Hartford-Davis, Scott	Walker, Sarah (VII)	Meagher, Ray	McGranger, Lynne	5.2	Australia
"Home and Away" (1988) {(#1.5437)}	1988	Romance	Gould, David (I)	Walker, Sarah (VII)	Meagher, Ray	Collingwood, Lyn	5.2	Australia
"Home and Away" (1988) {(#1.5682)}	1988	Romance	Raco, Danny	Lewis, Jenny (III)	Meagher, Ray	McGranger, Lynne	5.2	Australia
"Home and Away" (1988) {(#1.6108)}	1988	Romance	Raco, Danny	Sewell, Gary (II)	Peacocke, Stephen	Symons, Emily	5.2	Australia
"Home and Away" (1988) {(#1.6286)}	1988	Romance	Zwicky, Karl	Sewell, Gary (II)	Withington, Shane	McGranger, Lynne	5.2	Australia
"Home and Away" (1988) {(#1.6315)}	1988	Romance	null	null	null	null	5.2	Australia
"Home Improvement with Eric Stromer" (2006) {Repairing Gutters}	2006	null	null	Lewis, Gabriel (I)	null	null	null	USA
"Home on Sunday" (1979) {Carla Lane (#1.5)}	1979	Talk-Show	null	Barr, Andrew (III)	null	MacGregor, Sue (I)	null	UK
"Homefront" (1991) {When It Rains, It Pours (#1.14)}	1991	War	Green, Bruce Seth	Jacobs, David (IV)	Chandler, Kyle (I)	Davis, Sammi (I)	9.0	USA
"Homes Under the Hammer" (2003) {(#12.12)}	2003	Documentary	null	null	Roberts, Martin (I)	Alexander, Lucy (II)	7.1	UK
"Homicide" (1964) {The Mask (#5.181)}	1964	Drama	Emanuel, Alex (II)	Crawford, Dorothy	Fegan, John (I)	O'Connor, Di	7.9	Australia
"Homicide" (1964) {Trip to Nowhere (#5.172)}	1964	Drama	Emanuel, Alex (II)	Crawford, Dorothy	Fegan, John (I)	Blake, Leila	7.9	Australia
"Homo Zapping" (2003) {(2006-10-05)}	2003	Comedy	null	null	Corbacho, Jos�	Abril, S�lvia	6.7	Spain
"Hong Fu Nu" (2006)	2006	null	null	null	Huo, Wallace	Shu, Qi	null	China
"Hoof and Safety with Nuzzle and Scratch" (2010) {Sharp Objects (#1.6)}	2010	Family	Towner, Michael	Towner, Michael	Sterenberg, Neil	Bankes, Sally	null	UK
"Hora Q" (2008) {(#1.57)}	2008	Talk-Show	null	null	null	null	null	Spain
"Hora Q" (2008) {(#1.69)}	2008	Talk-Show	null	null	null	null	null	Spain
"Horizon" (1964) {Psychedelic Science (#33.12)}	1964	History	null	Ellis-Hill, Diana	Quarshie, Hugh	null	7.8	UK
"Horizon" (1964) {The Book of Man (#25.2)}	1964	History	null	null	Vaughan, Paul (I)	null	8.8	UK
"Horrible Histories" (2009) {(#1.12)}	2009	History	Thomas, Chloe (I)	Norris, Caroline	Baynton, Mathew	Hadland, Sarah	8.0	UK
"Horsepower TV" (2006) {Rat Attack: Part 1}	2006	null	null	null	null	null	null	USA
"Horvatovi" (2015) {(#1.2)}	2015	Family	null	null	Navojec, Goran	Gregoric, Bojana	6.3	Croatia
"Hospital Central" (2000) {Causas y consecuencias (#15.5)}	2000	Romance	Pizarro, Javier	S�nchez, Eva (I)	Zab�lburu, Antonio	Vico, Patricia	5.6	Spain
"Hospital Central" (2000) {La vida es otra cosa (#14.12)}	2000	Romance	Testa, Juan	Castilla, Cristina	Rebell�n, Jordi	Vico, Patricia	5.6	Spain
"Hostal Royal Manzanares" (1996) {(1998-01-05)}	1996	null	Junyent, Sebasti�n	Garc�a Berlanga, Jos� Luis	Kremel, Joaqu�n	Morgan, Lina	4.4	Spain
"Hot and Mean" (2009) {The Jezecunts}	2009	Adult	null	null	null	Jordan, Brianna	6.1	Canada
"Hot and Mean" (2009) {Time to Say Goodbye (#1.20)}	2009	Adult	null	null	null	Laine, Charlie	6.1	Canada
"Hot Asian and Her Whiteys" (2011) {Sleepover (#1.5)}	2011	Comedy	null	Rothman, Julie (I)	Ruiz, A.J. (I)	Kim, Megan Renee	null	USA
"Hot Gay Comics" (2008) {(#1.3)}	2008	Comedy	null	Moskovic, Steven	Lehman, Adam (I)	Dubie, Leah	null	USA
"Hot Wheels: Battle Force 5" (2009) {Starting Line (#1.1)}	2009	Animation	Samilski, George	Singerman, Ira	Dobson, Michael (I)	Barr, Kathleen (I)	5.2	USA
"Hotel 13" (2012) {Detektivin von Lippstein (#1.114)}	2012	Family	null	null	Baehr, Patrick	Schnell, Carola	5.2	Germany
"Hotel Babylon" (2006) {(#3.3)}	2006	Drama	Simpson, Julian (I)	Aird, Christopher	Beesley, Max	Pierson, Emma	7.7	UK
"Hotel C�sar" (1998) {(#23.25)}	1998	Drama	null	null	Svendsen, Rune	Hoff, Anette	2.7	Norway
"Hotel C�sar" (1998) {(#29.109)}	1998	Drama	Calmeyer, Mathias	Berggren, Arne	Theophilakis, Nikis	Claes, Rudy	2.7	Norway
"Hotel C�sar" (1998) {(#3.17)}	1998	Drama	Berg-Nilssen, Trond	null	Sundby, Karl	Solemdal, Gro	2.7	Norway
"Hotel C�sar" (1998) {(#3.37)}	1998	Drama	null	null	Sundby, Karl	Solemdal, Gro	2.7	Norway
"Hotel C�sar" (1998) {(#30.143)}	1998	Drama	null	Alveberg, Ellen	null	null	2.7	Norway
"Hotel C�sar" (1998) {(#31.48)}	1998	Drama	null	Alveberg, Ellen	null	null	2.7	Norway
"Hotel C�sar" (1998) {(#4.53)}	1998	Drama	null	null	Sundby, Karl	Nielsen, Pascale	2.7	Norway
"Hotel" (1983) {Pressure Points (#4.8)}	1983	Romance	Malone, Nancy (I)	Spelling, Aaron	Brolin, James	Sellecca, Connie	6.7	USA
"House Hunters Renovation" (2012) {Quirky and Modern Bedroom (#1.8)}	2012	Reality-TV	null	Sterbenz, Liz	null	null	7.4	USA
"House Hunters" (1999) {(2013-07-14)}	1999	Reality-TV	null	null	null	Dunker, Andromeda	7.0	USA
"House Hunters" (1999) {(2015-04-20)}	1999	Reality-TV	null	null	null	null	7.0	USA
"House Hunters" (1999) {Chicago Couple Seeks House with Enough Space for Chickens (#77.3)}	1999	Reality-TV	null	Brickner, Tom	null	Dunker, Andromeda	7.0	USA
"House Hunters" (1999) {Deciding Between a High-Rise and a Brownstone in Chicago (#74.3)}	1999	Reality-TV	null	Everett, Myrna	null	Dunker, Andromeda	7.0	USA
"House Husbands" (2012) {(#3.5)}	2012	Drama	Watson, Ian (II)	Beaumont, Ellie	Dirani, Firass	McGahan, Anna	6.9	Australia
"House of Cards" (2013) {Chapter 5 (#1.5)}	2013	Drama	Schumacher, Joel	Brunetti, Dana	Spacey, Kevin	Wright, Robin (V)	8.5	USA
"House of Payne" (2006) {Guess Who Came to Breakfast (#7.52)}	2006	Romance	null	Areu, Ozzie	Payne, Allen (I)	Davis, Cassi	3.3	USA
"Hovim�ki" (1999) {Saunassa syntynyt (#1.2)}	1999	History	Mesterton, Carl	Mikkola, Raimo	Kalliom�ki, Tapani	Hukkinen, Nina	6.7	Finland
"How I Met Your Mother" (2005) {How I Met Everyone Else (#3.5)}	2005	Romance	Fryman, Pamela	Bays, Carter	Radnor, Josh	Smulders, Cobie	8.9	USA
"How It's Made" (2001) {Compact Discs/Mozzarella Cheese/Pantyhose/Fluorescent Tubes (#1.2)}	2001	Documentary	Hoss, Gabriel	Myers, Deborah Adler	Moore, Brooks T.	null	8.1	Canada
"How It's Made" (2001) {Corn Tortillas/Crankshafts & Camshafts/Bush Planes/Aluminum Bike Wheels (#17.4)}	2001	Documentary	null	null	null	null	7.9	Canada
"How It's Made" (2001) {Powder Horns, Handcrafted Moulds, Perogies, Inner Tubes (#21.2)}	2001	Documentary	null	null	null	null	7.9	Canada
"How It's Made" (2001) {Yacht Wheels/Braided Rugs/Automobile Thermostats/Chisels (#7.13)}	2001	Documentary	Hoss, Gabriel	Glawson, Bruce	null	null	8.0	Canada
"How Machines Work" (2010) {Helicopter/3D Printer/Segway/Streetcar (#1.11)}	2010	Documentary	null	Stavrides, Stavros C.	null	null	6.5	Canada
"How Not to Live Your Life" (2007) {Don the Singer (#2.3)}	2007	Comedy	Dennis, Martin (I)	Tyler, Alan	Clark, Dan (II)	Haddock, Laura (I)	8.0	UK
"How the States Got Their Shapes" (2011) {Bigfoot vs. Aliens (#2.5)}	2011	History	null	Rosenstein, Edward	null	null	6.2	USA
"How to Do It" (2012) {How to Sew on a Button (#1.9)}	2012	Comedy	McGuinness, Aniela	McGuinness, Aniela	null	McGuinness, Aniela	null	USA
"How to Look Good Naked" (2006) {Claire (#5.2)}	2006	Documentary	null	Kirkham, Matthew	Wan, Gok	null	6.3	UK
"How We Invented the World" (2012) {Mobile Phones (#1.1)}	2012	Documentary	Rudd, Jonathan (I)	Craig, Phil (III)	Porges, Seth	Chenery, Olivia	8.2	UK
"How'd That Get on My Plate?" (2008) {Wheat (#1.11)}	2008	Reality-TV	null	null	null	null	6.7	USA
"Howard Stern on Demand" (2005) {Bobby Badfingers}	2005	Talk-Show	null	null	Stern, Howard (I)	Quivers, Robin	7.1	USA
"Howard Stern on Demand" (2005) {Bubba the Love Sponge #2}	2005	Talk-Show	Sirotin, Jason	Sirotin, Jason	Boy, Spice	Ayne, Krista	7.1	USA
"Howard Stern" (1994) {(1994-09-01)}	1994	Talk-Show	null	Radzinski Wong, Robin	Martling, Jackie (I)	Quivers, Robin	5.8	USA
"Howard Stern" (1994) {(1998-02-23)}	1994	Talk-Show	null	Einziger, Scott	Stern, Howard (I)	Quivers, Robin	5.8	USA
"Howard Stern" (1994) {(2003-06-04)}	1994	Talk-Show	null	Radzinski Wong, Robin	Stern, Howard (I)	Jameson, Jenna	5.8	USA
"Hoy cocinas t�" (2006) {(2006-12-06)}	2006	null	null	null	null	Argui�ano, Eva	null	Spain
"Hoy de ma�ana" (1998) {(1998-11-11)}	1998	Talk-Show	null	L�pez Amor, Jaime	null	Valle, Ely del	null	Spain
"Hoy por t�" (2006) {(2006-07-14)}	2006	null	null	null	Africa, King	Herrero, Nieves	null	Spain
"Huayu: Hakgyo 2015" (2015)	2015	Romance	Yoon, Kim Sung	Yoon, Jae Hyuk	In-sub, Jang	Jeon, Mi-seon (I)	8.6	South Korea
"Hung" (2009) {Mind Bullets or Bang Bang Bang Bang Motherfucker (#2.3)}	2009	Drama	Getzinger, Jennifer	Burson, Colette	Jane, Thomas	Adams, Jane (II)	7.4	USA
"Hungry Girl" (2011) {More Surprises, Shockers & Swaps (#2.6)}	2011	Reality-TV	null	null	null	Lillien, Lisa	5.2	USA
"Hung�ria k�v�h�z" (1977) {A vil�got jelent� deszk�k (#1.3)}	1977	Drama	null	null	Schauer, Johannes	Telessy, Gy�rgyi	6.2	Hungary
"Hunted" (2012) {Polyhedrus (#1.6)}	2012	Drama	Riley, Alrick	Aird, Christopher	Rayner, Adam (I)	George, Melissa (I)	8.1	UK
"Huomenna on paremmin" (1992) {Paulan vierailu (#1.4)}	1992	Drama	Valve, Marjo	null	null	null	null	Finland
"Husbands" (2011) {A Better Movie of What We're Like (#2.3)}	2011	Comedy	null	Bell, Brad (VIII)	Bell, Brad (VIII)	Torresani, Alessandra	7.9	USA
"Hustle" (2004) {Conning the Artists (#4.5)}	2004	Mystery	Schwartz, Stefan (I)	Symonds, Jolyon	Warren, Marc (I)	Murray, Jaime (I)	7.7	UK
"Hustle" (2004) {Picture Perfect (#1.3)}	2004	Mystery	Nalluri, Bharat	Featherstone, Jane (I)	Lester, Adrian	Murray, Jaime (I)	8.3	UK
"Hvem vil v�re million�r?" (1999) {(#7.10)}	1999	Game-Show	null	null	Dorph-Petersen, Jes	null	6.3	Denmark
"Hyakko" (2008) {Yonin tora o nasu (#1.13)}	2008	Animation	And�, Ken	Yamamoto, Masashi (II)	Kosaka, Atsushi	Orikasa, Fumiko	6.4	Japan
"Hynttyyt yhteen" (1991) {(#3.10)}	1991	Comedy	Pilkama, Inkeri	null	Kalliala, Aake	Vilpas, Eija	6.6	Finland
"Hynttyyt yhteen" (1991) {(#4.11)}	1991	Comedy	Pilkama, Inkeri	null	Puotila, Jukka	Vilpas, Eija	6.6	Finland
"HypaSpace" (2002) {(#5.40)}	2002	Documentary	null	null	Llyr, Jonathan	Poirier, Kim	5.8	Canada
"HypaSpace" (2002) {(#6.227)}	2002	Documentary	null	null	null	McGimsie, Danielle	5.8	Canada
"H�r ligger en hund begraven" (1971) {(#1.3)}	1971	Crime	null	null	null	null	null	Sweden
"H�tten Sie heut' Zeit f�r mich?" (1972) {(1973-11-22)}	1972	Music	Pr�ttel, Dieter	null	Blanco, Roberto (I)	Br�hl, Heidi	null	West Germany
"H�chstpers�nlich" (1994) {Doris Kunstmann #1}	1994	Documentary	Nullmeyer, Heide	null	null	Kunstmann, Doris	6.4	Germany
"I Am the Greatest!: The Adventures of Muhammad Ali" (1977) {Caught in the Wild (#1.7)}	1977	Family	null	null	null	null	6.4	USA
"I Am Weasel" (1997) {Deep Sea Tour (#1.3)}	1997	Family	Steele, Robin (I)	Gunther, Sherry (I)	Adler, Charles (I)	null	7.0	USA
