Title	Year	Genre	Director	Executive Producer	Main Actor	Main Actress	Rating	Country
Tarnovskata tzaritza (1981)	1981	Drama	Yankov, Yanko (I)	Yotzov, Hristo	Danailov, Stefan	Todorova, Kameliya	7.9	Bulgaria
Taxi for Two (1932)	1932	Short	Lord, Del	Roach, Hal (I)	Blue, Ben (I)	Layton, Dorothy	5.8	USA
Taylors Trophy (2009)	2009	Short	McDonald, Jason (I)	McDonald, Jason (I)	Anthony, Christopher (II)	Adams-Short, Grace	8.0	UK
Te sigo esperando (1952)	1952	Drama	Davison, Tito	Walerstein, Gregorio	de C�rdova, Arturo	Lamarque, Libertad	6.0	Mexico
Team (2008)	2008	Short	Bowman, Karl (I)	Christensen, Jared	Heyborne, Kirby	Cummings, Louise	7.2	USA
Tears of Happiness (1974)	1974	Musical	Mouradian, Sarky	Kurkjian, John	Kichian, Manuel	Guthrie, Lynne	4.2	USA
Tenamonya yurei dochu (1967)	1967	Horror	Matsubayashi, Sh�e	Watanabe, Shin (I)	Fujita, Makoto (I)	Nogawa, Yumiko	6.8	Japan
Terapia (2010)	2010	Thriller	Nadal, Marc	Nadal, Marc	Sesma, Jesus	Gil, Cristina (III)	8.4	Spain
Terminal Bliss (1992)	1992	Drama	Alan, Jordan	Singh, Anant (I)	Perry, Luke (I)	Chandler, Estee	5.5	USA
Terminal Velocity (1994)	1994	Thriller	Sarafian, Deran	Cort, Robert W.	Sheen, Charlie	Kinski, Nastassja	5.4	Canada
Terror by Night (1946)	1946	Thriller	Neill, Roy William	Benedict, Howard (I)	Rathbone, Basil	Godfrey, Renee	7.0	USA
Terror Train (1980)	1980	Thriller	Spottiswoode, Roger	Card, Lamar	Johnson, Ben (I)	Curtis, Jamie Lee	5.9	USA
Thanks, Smokey! (2011)	2011	Short	Scott, Patrick (V)	Lee, Kevin (XXXI)	Hickey, Eric (II)	Swovelin, Alanna	8.0	USA
That Girl in Yellow Boots (2010)	2010	Thriller	Kashyap, Anurag	Tevatia, Yogesh	Prakash, Prashant	Koechlin, Kalki	6.7	India
The 7 Swords (2006)	2006	Adventure	Ekman, Eric (I)	Viscito, Anthony	Springs, Kevin	D'Arienzo, Zoey	5.6	USA
The Adulterer (2000)	2000	Drama	Morse, Douglas	Estes, Heide	Diamantopoulos, Chris	Ripley, Alice	6.8	USA
The Alamo (1960)	1960	Western	Wayne, John (I)	Wayne, Michael (I)	Wayne, John (I)	Cristal, Linda	6.9	USA
The Amorous Adventures of Don Quixote and Sancho Panza (1976)	1976	Musical	Nussbaum, Raphael	Reeves, Roberta	Fisher, Corey John	Van Hemert, Adriana	3.7	USA
The Architect (2012/IV)	2012	Thriller	Doga, Fatmir	Chan, Thomas (XI)	Keach, Stacy	Lusha, Masiela	6.7	Canada
The Audition (2003)	2003	Short	Das, Meneka	Das, Sheenu	Chabra, Ajay	Das, Meneka	7.5	UK
The Avengers (1950)	1950	Adventure	Auer, John H.	Auer, John H.	Carroll, John (I)	Mara, Adele	5.1	USA
The Awakened (2009)	2009	Thriller	Nichols, Eric (II)	Sasse, Mike	Picardo, Robert	Hamilton, Kara	4.6	USA
The Baby Doll Murders (1993)	1993	Thriller	Leder, Paul	Tornberg, Ralph	Kober, Jeff	Smith, Melanie (I)	4.6	USA
The Baby Juice Express (2004)	2004	Crime	Hurst, Michael (II)	Marshall, Alex (III)	Brimble, Nick	Amborof, Caroline	5.2	UK
The Baddest Part (2014)	2014	Short	Azimov, Adam	Le, Don	Burke, Al (II)	Wong, Ellen (III)	5.9	USA
The Ballroom of Romance (1982)	1982	Romance	O'Connor, Pat (I)	Williams, Keith (I)	Kavanagh, John (I)	Fricker, Brenda	7.8	Ireland
The Barbershop Chronicles (2009)	2009	Comedy	Goins, Bobby E.	Goins, Bobby E.	Burrell, Timothy	Bowen, Charmaine A.	5.0	USA
The Battle of Amfar (2013)	2013	Short	Friedman, Jeffrey (I)	Wood, Sharon (I)	Allen, Woody	Hoffman, Regan	6.8	USA
The Be All and End All (2009)	2009	Drama	Webb, Bruce (I)	Woodward, Michael (I)	Bolt, Josh	Collins, Suzanne (II)	6.9	UK
The Beast of Bray Road (2005)	2005	Horror	Scott, Leigh (II)	Walker, Rick (IV)	Denton, Jeff	Lieving, Sarah	3.6	USA
The Beautiful, the Bloody, and the Bare (1964)	1964	Horror	Johnsen, Sande N.	Ruban, Al	Signorelli, Tom	Bell, Rickey	3.7	USA
The Beaver (2011)	2011	Drama	Foster, Jodie	Green, Paul (XVII)	Gibson, Mel (I)	Jones, Cherry (I)	6.7	United Arab Emirates
The Belstone Fox (1973)	1973	Drama	Hill, James (I)	Wintle, Julian	Porter, Eric (I)	Roberts, Rachel (I)	6.8	UK
The Bible: In the Beginning... (1966)	1966	Drama	Huston, John (I)	Luraschi, Luigi	Parks, Michael (I)	Bergryd, Ulla	6.2	Italy
The Big Bet (1985)	1985	Comedy	Gordon, Bert I.	Gordon, Bert I.	Sloane, Lance (I)	Evenson, Kim	4.7	USA
The Big Brain (1933)	1933	Drama	Archainbaud, George	Bischoff, Samuel	Stone, George E. (I)	Wray, Fay	5.4	USA
The Big Fat Stone (2014)	2014	Drama	D'Angelo, Frank (I)	D'Angelo, Frank (I)	Abruzzo, Ray	Bennett, Marcia (I)	5.6	Canada
The Bitter Buddha (2012)	2012	Documentary	Feinartz, Steven	Bagg, Neil	Pepitone, Eddie	Silverman, Sarah	7.2	USA
The Black Tent (1956)	1956	War	Hurst, Brian Desmond	St. John, Earl	Sinden, Donald	Sandri, Anna-Maria	5.0	UK
The Black Widow (1947)	1947	Sci-Fi	Brannon, Fred C.	Frankovich, M.J.	Edwards, Bruce (I)	Lee, Virginia (III)	5.9	USA
The Bonnie Situation (2005)	2005	Comedy	Matkiwsky, Peter	Preston, Stefanie	Asta, Philip	Phillips, Kaz	6.8	USA
The Boogens (1981)	1981	Horror	Conway, James L. (I)	Sellier Jr., Charles E.	McCarren, Fred	Balding, Rebecca	5.5	USA
The Break-In (2008)	2008	Short	Berry, James (IX)	Boehm, Lasse	Powell, Adam (I)	Hines, Robin (I)	8.6	UK
The Bridge of San Luis Rey (1929)	1929	Drama	Brabin, Charles	Stromberg, Hunt	Torrence, Ernest	Damita, Lili	6.9	USA
The Callback Machine (2011)	2011	Short	Weber-Prada, Gunnar	Scanlon, Nancy	Mendieta, Bill	Ellenberger, Amy	5.8	USA
The Cannibal in the Jungle (2015)	2015	Sci-Fi	George, Simon (II)	Bhatt, Vaibhav	Brake, Richard	Lucia, Miriam	5.6	UK
The Cape Town Affair (1967)	1967	Thriller	Webb, Robert D.	Kirstein, Hyman	Brolin, James	Bisset, Jacqueline (I)	4.5	South Africa
The Captain's Paradise (1953)	1953	Comedy	Kimmins, Anthony	Kimmins, Anthony	Guinness, Alec	De Carlo, Yvonne	7.1	UK
The Chase (2009/I)	2009	Thriller	Resnicoff, Zack	Resnicoff, Zack	Bachove, Joshua	Duff, Hilary	7.5	USA
The Clairvoyant (1935)	1935	Thriller	Elvey, Maurice	Balcon, Michael	Rains, Claude	Wray, Fay	6.7	UK
The Color of Love (1991)	1991	Drama	Pearson, Melissa (I)	Weintrob, Jed	McFadden, Reggie	de Borg, Beatrice	6.9	USA
The Comic (1969)	1969	Drama	Reiner, Carl	Ruben, Aaron (I)	Van Dyke, Dick	Lee, Michele (I)	6.7	USA
The Confession (1964)	1964	Drama	Dieterle, William	Marshall, William (II)	Milland, Ray	Rogers, Ginger	4.5	USA
The Confession (2006)	2006	Short	Hamidi, Kataneh (I)	Sujjavasin, Lalida	Foster-Keddie, James	Carey, Amie	8.9	USA
The Conversation (1974)	1974	Thriller	Coppola, Francis Ford	Skager, Mona	Hackman, Gene	Williams, Cindy (I)	7.9	USA
The Cool World (1963)	1963	Drama	Clarke, Shirley (I)	Wiseman, Frederick	Clanton, Rony	Rodr�guez, Yolanda (I)	6.8	USA
The Core (2003)	2003	Thriller	Amiel, Jon	Layne, Cooper	Shyer, Christopher	Pedde, Eileen	5.4	UK
The Coroner (1999)	1999	Horror	Smithee, Alan (I)	Upton, Mike (I)	Pryor, Bryn	Longenecker, Jane	2.7	USA
The Cub (2013)	2013	Short	Stearns, Riley	Stearns, Riley	Johnson, Davey (II)	Lathem, Savannah	6.5	USA
The Cultured Criminal (2012)	2012	Short	Marksteiner, Florin	Marksteiner, Florin	Cowling, Mark	Allen, Rhonda	7.9	Canada
The Curious (1994)	1994	Short	Brown, Stephen (XXXII)	Gibson, Ben (I)	Ellenberg, Gabriel	Catz, Caroline	4.5	UK
The Curse of the Sapphire Pendant (2009)	2009	Short	Yamaguchi, Andrew	Yamaguchi, Andrew	Ngo, William (I)	Choi, Irene (II)	8.0	USA
The Cutoff (1998)	1998	Action	Camacho, Art	Waller, Gerald	Alberigo, Allie	Seidman, Michele	4.8	USA
The Cutting Room (2015/I)	2015	Horror	Dudley, Warren	Herbert, TJ	Glasspool, Parry	Quinlan, Lucy-Jane	4.4	UK
The David Dance (2014)	2014	Drama	Winney, Aprill	Winney, Aprill	Westphal, Joseph	LaVecchia, Antoinette	7.4	USA
The Dawn Chorus (2006)	2006	Short	Dickson Leach, Hope	Westin, Jennifer	Glovinsky, Henry (I)	Shusterov, Valerie	7.2	UK
The Day I Finally Decided to Kill Myself (2013)	2013	Short	Murphy, Campion	Murphy, Campion	Litt, Paulie	Margaret, Anna	6.4	USA
The Death of Poe (2006)	2006	Horror	Redfield, Mark	Voytilla, Stuart (I)	Redfield, Mark	Rouse, Jennifer	5.8	USA
The Decline of Western Civilization Part II: The Metal Years (1988)	1988	Music	Spheeris, Penelope	Colichman, Paul	Tyler, Steven (I)	Altamirano, Lisa	7.3	USA
The Device (2014/I)	2014	Thriller	Berg, Jeremy (II)	Baget, Jesse	Hogan, David S.	DiMarco, Angela	3.1	USA
The Devil's Pet (1994)	1994	Horror	Jackson, Donald G. (I)	Shaw, Scott (I)	Hutchinson, Jeff (IV)	Berg, Tina-Desiree	3.4	USA
The Distance Between (2012)	2012	Short	Ting, Emily (I)	Huang, Teresa	West, Andrew J.	West, Amber Stevens	7.9	USA
The Divided Heart (1954)	1954	Drama	Crichton, Charles (I)	Truman, Michael	Dahlen, Armin	Borchers, Cornell	6.9	UK
The Dossier Case (2012)	2012	Thriller	O'Halloran, Michael (VII)	O'Halloran, Michael (VII)	Weber, Mark (XI)	Flores, Sylvia (II)	8.0	Australia
The Draft (2006)	2006	Short	Shore, Gary (IV)	Shore, Gary (IV)	McHale, James (III)	Gleeson, Charleen	5.3	Ireland
The Duchess (1915)	1915	Short	McCulley, W.T.	Laemmle, Carl	King, Joe (I)	Madison, Cleo (I)	8.0	USA
The DUFF (2015)	2015	Comedy	Sandel, Ari	Bello, Steven	Amell, Robbie	Whitman, Mae	6.6	USA
The Dyatlov Pass Incident (2013)	2013	Thriller	Harlin, Renny	Teterev, Boris	Stokoe, Matt	Goss, Holly	5.7	UK
The Echo (2008/I)	2008	Thriller	Laranas, Yam	Carmody, Don	Bradford, Jesse	Warner, Amelia	5.7	USA
The End of Light (2007)	2007	Short	Harley, J. Jesse	Yoshihara, Ai	Gentry, Sean	Jenrette, Kelly	7.3	USA
The End of the Line (2009/I)	2009	Documentary	Murray, Rupert (II)	Hird, Christopher (I)	Bradshaw, Ben (II)	Laurent, M�lanie	7.5	UK
The Erotic Samurai (2006)	2006	Romance	Claveria, G.R.	Claveria, G.R.	Claveria, G.R.	Possa, Mari	7.1	USA
The Eyes of Van Gogh (2005)	2005	Drama	Barnett, Alexander (I)	March, Ashley	Alexander, John (XXII)	Agostini, Diane	6.3	USA
The Fabulous Joe (1947)	1947	Comedy	Foster, Harve	Roach Jr., Hal	Abel, Walter	Grahame, Margot	6.1	USA
The Facts of Life (1960)	1960	Romance	Frank, Melvin	Panama, Norman	Hope, Bob (I)	Ball, Lucille	6.6	USA
The Falling (2006/I)	2006	Thriller	Dev, Navin	Dev, Navin	Galazka, Richard	Collier, Melissa	6.5	UK
The Family Matters (2011)	2011	Short	Akonor, Duval	Lawal, Abi	Bishop, Kasey (II)	Ubochi, Victoria	7.4	UK
The Famous Joe Project (2007)	2007	Short	Rarey, Eli	Rarey, Eli	Ferguson, Duncan (III)	Parver, Kelly	6.6	USA
The Favorite (1989)	1989	Adventure	Smight, Jack	Collins, Guy (I)	Abraham, F. Murray	Adams, Maud	4.5	Switzerland
The Feather (1929)	1929	Romance	Hiscott, Leslie S.	Hagen, Julius (III)	Thomas, Jameson (I)	Flory, V�ra	7.6	UK
The Fields (2011)	2011	Thriller	Mazzoni, David (I)	Smith, Harrison (I)	Ormond, Joshua	Leachman, Cloris	4.4	USA
The Five Heartbeats (1991)	1991	Music	Townsend, Robert (I)	Townsend, Robert (I)	Townsend, Robert (I)	Carroll, Diahann	7.5	USA
The Foot Fist Way (2006)	2006	Comedy	Hill, Jody	Ulman, Todd	McBride, Danny (IV)	Bostic, Mary Jane	6.4	USA
The Forbidden Chapter (2006)	2006	Mystery	Kamkari, Fariborz	Falzetti, Fabrizia	Gharibian, Faramarz	Abedi, Negar	5.7	Italy
The Fragility of Seconds (2008)	2008	Drama	Tompkins, Matthew (I)	Tompkins, Matthew (I)	Anderson, Butch	Rojero, Luz Maria	6.3	USA
The Frank Anderson (2006)	2006	Short	Perkal, Dave	Risner, Michael	Riehle, Richard	Lynch, Jane (I)	7.6	USA
The Gangsters (1913)	1913	Short	Lehrman, Henry	Sennett, Mack	Mace, Fred	Carmen, Jewel	6.7	USA
The Gay Deception (1935)	1935	Romance	Wyler, William	Lasky, Jesse L.	Lederer, Francis	Dee, Frances (I)	6.9	USA
The Gay Nighties (1933)	1933	Short	Sandrich, Mark	Brock, Lou (I)	Clark, Bobby (V)	Granger, Dorothy	5.4	USA
The Geometry of Beetles (2009)	2009	Short	Dirkx, Pieter	Dirkx, Pieter	Fletcher, Ted (I)	Eyckerman, Ester	8.3	Belgium
The Gifted (1999)	1999	Drama	Simeone, Lawrence L.	Goldstein, Harel	Graf, David Alan	Ergener, Sibel (I)	8.2	USA
The Giving Tree (2000)	2000	Thriller	Thor, Cameron	Salvatore, Richard (I)	Lazard, Justin	Applegate, Christina	4.1	USA
The Gods of Circumstance (2009)	2009	Drama	Golding, Justin	Waldrop, Greagrey	Clark, Steve (XXIX)	Aldrich, Rhonda (I)	5.0	USA
The Gold & the Beautiful (2009)	2009	Family	Serino, Jack	Winter, Cristofer	Golzari, Sam	Winter, Agnes-Nicole	6.6	USA
The Great Alaskan Mystery (1944)	1944	Adventure	Taylor, Ray (I)	MacRae, Henry	Stone, Milburn	Weaver, Marjorie	6.6	USA
The Great Gildersleeve (1942)	1942	Comedy	Douglas, Gordon	Schlom, Herman	Peary, Harold	Darwell, Jane	6.1	USA
The Great Waltz (1972)	1972	Romance	Stone, Andrew L.	Stone, Andrew L.	Buchholz, Horst	Costa, Mary (I)	5.0	USA
The Great White Hope (1970)	1970	Sport	Ritt, Martin	Turman, Lawrence	Jones, James Earl	Alexander, Jane (I)	7.0	USA
The Guerilla Picture Show (2013)	2013	Comedy	Scheuerman, Chris (I)	Finney, Justin	Anderson, Rocky (I)	Barr, Jennifer	5.5	Canada
The Hangman (2005)	2005	Thriller	Bhandari, Vishal	Patel, Bipin	Puri, Om	Jaykar, Smita	6.9	USA
The Hat Box Mystery (1947)	1947	Short	Hillyer, Lambert	Nunes, Maury	Neal, Tom (I)	Blake, Pamela	5.3	USA
The Haunted House of Horror (1969)	1969	Thriller	Armstrong, Michael (I)	Tenser, Tony	Avalon, Frankie	Haworth, Jill	4.5	UK
The Hawk (1993)	1993	Thriller	Hayman, David (I)	Fellner, Eric	Taplin, Thomas (I)	Webster, Daryl (I)	5.5	UK
The Heiress (1949)	1949	Romance	Wyler, William	Wyler, William	Clift, Montgomery	de Havilland, Olivia	8.3	USA
The Hero (2003/I)	2003	Short	Fornari, Shawn	Sizemore, Kevin	Sizemore, Kevin	Shiers, Laurie	8.0	USA
The Hero: Love Story of a Spy (2003)	2003	Thriller	Sharma, Anil (I)	Shah, Pravin	Deol, Sunny (I)	Zinta, Preity	5.2	India
The High and the Mighty (1954)	1954	Thriller	Wellman, William A.	Wayne, John (I)	Wayne, John (I)	Trevor, Claire	7.0	USA
The Hooker with a Heart of Gold (2010)	2010	Thriller	Jones, Brad (VII)	Zurawski, Jillian	Lewis, Brian (XIV)	Lewis, Sarah (XXVI)	7.0	USA
The Horizontal Hula (2013)	2013	Short	Ouvrier, John Paul	Johnston, Bradley Dean	Butler, G. Larry	Baker, Alicia (II)	7.9	USA
The Horse Soldiers (1959)	1959	Western	Ford, John (I)	Rackin, Martin	Wayne, John (I)	Towers, Constance	7.2	USA
The Horse Whisperer (1998)	1998	Western	Redford, Robert (I)	Pfeffer, Rachel	Redford, Robert (I)	Scott Thomas, Kristin	6.5	USA
The Hottest State (2006)	2006	Romance	Hawke, Ethan	Kotani, Yasushi	Webber, Mark (I)	Clarke, Anne (V)	6.2	USA
The Iceman (2012)	2012	Drama	Vromen, Ariel	Besson, Ren� (I)	Shannon, Michael (V)	Ryder, Winona	6.9	USA
The Immortal Alamo (1911)	1911	Western	Haddock, William F.	M�li�s, Gaston	Ford, Francis (I)	Storey, Edith	7.4	USA
The Innocent and the Damned (2005)	2005	Mystery	Engle, Joycelyn	Di Palma, Joseph	Stone, Sean (II)	Michelle, Julianne	4.5	USA
The Iron Maiden (1962)	1962	Comedy	Thomas, Gerald (I)	Rogers, Peter (I)	Craig, Michael (I)	Helm, Anne (I)	6.4	UK
The Jazz Singer (1980)	1980	Romance	Fleischer, Richard	Wiviott, Martin	Diamond, Neil (I)	Arnaz, Lucie	5.7	USA
The Jealous God (2005)	2005	Romance	Woodcock, Steven (II)	Woodcock, Steven (II)	Merrells, Jason	Welch, Denise (I)	5.6	UK
The Jolly Boys' Last Stand (2000)	2000	Drama	Payne, Christopher (I)	Emerson, Gavin (I)	Twomey, Milo	Craig, Rebecca (I)	5.3	UK
The Joy of Mozart (2015)	2015	Documentary	Rodley, Chris	Cooper, Mark (IV)	Bezuidenhout, Kristian	Benedetti, Nicola (I)	6.8	UK
The Just (2015)	2015	War	Mast, Jesse	Michaels, Bethany (I)	Herndon, Shayn	Anderson, Jamila	8.6	USA
The Lambeth Walk (1939)	1939	Comedy	Courville, Albert de	Havelock-Allan, Anthony	Lane, Lupino	Gray, Sally (I)	6.8	UK
The Last Cry of the Dragon (2013)	2013	Short	Hendi, Jamil	Hepp, Daniel (I)	Haiduc, Ion	Dutu, Oana Irina	8.6	Romania
The Last Day of August (2012)	2012	Drama	DiFolco, Craig	Wolf, Ben (I)	Arcelus, Sebastian	Lind, Heather (I)	8.2	USA
The Last Days of Frankie the Fly (1996)	1996	Romance	Markle, Peter	Davidson, Boaz	Hopper, Dennis	Hannah, Daryl	5.4	USA
The Last Minute (2001)	2001	Thriller	Norrington, Stephen	Blackwell, Chris (I)	Beesley, Max	Corrie, Emily	5.9	USA
The Last of the Duanes (1930)	1930	Western	Werker, Alfred L.	Werker, Alfred L.	O'Brien, George	Browne, Lucile	5.2	USA
The Last of the Nights (2012)	2012	Thriller	Gal�n, Luis	Gal�n, Luis	Dannenberg, Maarten	Riott, Teresa	9.3	Spain
The Lather Effect (2006)	2006	Drama	Kelly, Sarah (I)	Grasso, David	Donovan, Tate	Britton, Connie	6.3	USA
The Law Rides Again (1943)	1943	Western	James, Alan (I)	Tansey, Robert Emmett	Maynard, Ken (I)	Miles, Betty (I)	6.0	USA
The Leading Man (1996)	1996	Thriller	Duigan, John (I)	Palau, Julia	Bon Jovi, Jon	Galiena, Anna	5.8	UK
The Leeward Tide (2005)	2005	Short	Eichenberger, Brett	Remensnyder, Jill	Holden, Peter Anthony	Remensnyder, Jill	7.1	USA
The Legend of El (2013)	2013	Western	Notarile, Chris R.	Olivas, Andrea-Nichole	De La Rosa, Hector	Olivas, Andrea-Nichole	6.1	USA
The Legend of Johnny Lingo (2003)	2003	Family	Ramirez, Steven (I)	Coddington, Tim	Henare, George	Ferguson, Kayte	6.3	New Zealand
The Lengths (2014)	2014	Drama	Driscoll, Tim (III)	Andrucci, John	Driscoll, Cory	Wilson, Corsica	7.7	USA
The Life and Death of Colonel Blimp (1943)	1943	War	Pressburger, Emeric	Vernon, Richard (I)	McKechnie, James (I)	Kerr, Deborah	8.2	UK
The Light of Day (2014)	2014	Drama	O'Neill, Eoin (IV)	Fair, James (I)	Hickey, Jack	Larkin, Lorna	7.0	Ireland
The Lilian Velez Story: Till Death Do Us Part (1995)	1995	Thriller	Caparas, Carlo J.	del Rosario Jr., Vic	Montano, Cesar	Cuneta, Sharon	5.9	Philippines
The Lion (1962)	1962	Drama	Cardiff, Jack	Ford, Cecil F.	Holden, William (I)	Capucine (I)	6.5	USA
The List (2015/IV)	2015	Short	Brueggemeyer, Michael	Starr, Sherri (I)	Jones, Ron Christopher	Chandler, Cristyn	9.2	USA
The Lone Wolf and His Lady (1949)	1949	Romance	Hoffman, John (I)	Flothow, Rudolph C.	Randell, Ron (I)	Vincent, June (I)	5.5	USA
The Lone Wolf Takes a Chance (1941)	1941	Mystery	Salkow, Sidney	Cohn, Ralph	William, Warren	Storey, June	6.2	USA
The Long Goodbye (1973)	1973	Thriller	Altman, Robert (I)	Kastner, Elliott	Gould, Elliott	van Pallandt, Nina	7.7	USA
The Long Way Home (1997)	1997	War	Harris, Mark Jonathan	Trank, Richard	Freeman, Morgan (I)	Margolyes, Miriam	7.5	USA
The Lost City (2005)	2005	Drama	Garcia, Andy (I)	Garcia, Andy (I)	Armenteros, Alfredo	Sastre, In�s	6.7	USA
The Lost Limited (1927)	1927	Thriller	McGowan, J.P.	Brown, Harry Joe	Howes, Reed	Dwyer, Ruth (I)	3.3	USA
The Lost Platoon (1991)	1991	War	Prior, David A.	Parekh, Manoj	Knight, William (IV)	McGee, Michi	3.6	USA
The Loud Mouth (1932)	1932	Short	Lord, Del	Sennett, Mack	McHugh, Matt (I)	Kane, Marjorie	6.6	USA
The Love Butcher (1975)	1975	Horror	Jones, Don (II)	Tanenbaum, James M.	Stern, Erik	Sherwood, Robin (I)	5.9	USA
The Madness of the Dance (2006)	2006	Short	Morley, Carol (II)	Cannon, Cairo	Tiang, Jeremy	Beckley, Melanie	8.1	UK
The Magic Face (1951)	1951	War	Tuttle, Frank (I)	Suess, Maurie M.	Adler, Luther	Knight, Patricia (I)	6.7	Austria
The Malibu Beach Vampires (1991)	1991	Comedy	Creighton, Francis Patrick	Bibiyan, Moshe	Frishman, Marcus	Galindo, Kelly	1.8	USA
The Man Who Laughs (1928)	1928	Thriller	Leni, Paul	Laemmle, Carl	Veidt, Conrad	Philbin, Mary	7.8	USA
The Man Who Returned to Life (1942)	1942	Drama	Landers, Lew	MacDonald, Wallace	Howard, John (I)	Fairbanks, Lucile	6.1	USA
The Masquerader (1933)	1933	Drama	Wallace, Richard (I)	Goldwyn, Samuel	Colman, Ronald (I)	Landi, Elissa	6.4	USA
The Meeting (2010/III)	2010	Short	Lalanne, Mia	Lalanne, Mia	Erickson, John (VI)	Dysart, Leslie	8.2	USA
The Midnight Horror Show (2014)	2014	Horror	Jones, Andrew (XII)	Graham, Robert (X)	Morgan, Jared (I)	Ashton, Shireen	3.7	UK
The Midwife's Tale (1995)	1995	Romance	Siler, Megan	Siler, Megan	Abat�, Anthony Shaw	Havener, Stacey	6.5	USA
The Mind's Eye (2015)	2015	Sci-Fi	Begos, Joe	Zeman, Zak	Skipper, Graham	Carter, Lauren Ashley	6.4	USA
The Misses Stooge (1935)	1935	Short	Parrott, James	Roach, Hal (I)	Bing, Herman	Todd, Thelma	6.4	USA
The Missing Guest (1938)	1938	Mystery	Rawlins, John (I)	Sarecky, Barney A.	Kelly, Paul (I)	Moore, Constance	6.1	USA
The Money Pit (1986)	1986	Comedy	Benjamin, Richard (I)	Giler, David	Hanks, Tom	Long, Shelley	6.2	USA
The Monster Maker (1944)	1944	Sci-Fi	Newfield, Sam (I)	Neufeld, Sigmund	Naish, J. Carrol	Birell, Tala	4.7	USA
The Monster of Highgate Ponds (1961)	1961	Fantasy	Cavalcanti, Alberto	Halas, John (I)	Howard, Ronald (I)	Clay, Rachel	6.3	UK
The Monster That Challenged the World (1957)	1957	Sci-Fi	Laven, Arnold	Levy, Jules V.	Holt, Tim (I)	Dalton, Audrey	5.8	USA
The Moon Is Blue (1953)	1953	Romance	Preminger, Otto	Preminger, Otto	Holden, William (I)	McNamara, Maggie	6.7	USA
The Morning After (2012/II)	2012	Short	Collins, Bruno	Collins, Bruno	Berg, Joshua (II)	Lundholm, Juliet	5.8	UK
The Most Remarkable Particulars (2002)	2002	Short	Young, Jason (XVIII)	Young, Jason (XVIII)	Edwards, Grahame (I)	Hannah, Sarah	6.0	UK
The Moving Picture Boys in the Great War (1975)	1975	War	Ward, Larry (II)	Shepard, David	Browne, Bothwell	Gish, Lillian	6.7	USA
The Necklace (2014/I)	2014	Thriller	Schmidt, Gabriel	Calvert, Angela	Williams, Joshua Lee	Romano, Michelle (I)	8.8	USA
The New Gladiators (1988)	1988	Adventure	Ritter, Joe (I)	Corman, Roger	Dean, Rick (I)	Evenson, Kim	4.0	USA
The Newton Boys (1998)	1998	Western	Linklater, Richard	Sloss, John	McConaughey, Matthew	Cronauer, Gail	6.0	USA
The Next of Kin (1942)	1942	War	Dickinson, Thorold	Balcon, S.C.	Johns, Mervyn	Pilbeam, Nova	6.9	UK
The Night and the Moment (1994)	1994	Drama	Tat�, Anna Maria	Goldschmidt, Ernst	Bacciocchi, Ivan	Cummings, Axelle	5.6	Italy
The Night of the Generals (1967)	1967	War	Litvak, Anatole	Spiegel, Sam (I)	O'Toole, Peter (I)	Pettet, Joanna	7.4	France
The Notorious Landlady (1962)	1962	Mystery	Quine, Richard (I)	Quine, Richard (I)	Lemmon, Jack	Novak, Kim (I)	6.8	USA
The Nun's Story (1959)	1959	Drama	Zinnemann, Fred	Zinnemann, Fred	Finch, Peter (I)	Hepburn, Audrey (I)	7.6	USA
The O.R. (2007)	2007	Short	Upadhye, Neel	Upadhye, Neel	A'Cavian, Bobby	Correa, Sofia (I)	8.4	USA
The Only Game in Town (1970)	1970	Romance	Stevens, George (I)	Kohlmar, Fred	Beatty, Warren (I)	Taylor, Elizabeth (I)	5.8	USA
The Opposite Sex and How to Live with Them (1992)	1992	Romance	Meshekoff, Matthew	Silver, Jeffrey (II)	Gross, Arye	Cox, Courteney	4.8	USA
The Other Side (2014/I)	2014	Thriller	Niespodzianski, Chris	Fairman, Brian (II)	Conley, Chad (II)	Lozeau, Danielle	4.1	USA
The Ouija Experiment 2: Theatre of Death (2015)	2015	Horror	Luna, Israel	Alson, Stuart	Zettina, Eric	Greenland, Sally	2.2	USA
The Outsider (2014)	2014	Thriller	Miller, Brian A	Axume, Elias	Fairbrass, Craig	Elizabeth, Shannon (I)	4.8	USA
The Party's Over (1934)	1934	Romance	Lang, Walter (I)	Young, Felix (I)	Erwin, Stuart	Sothern, Ann	6.2	USA
The Penis Files (2012)	2012	Short	Schwartz, Katie (IV)	Schwartz, Katie (IV)	Droege, Drew	Thyre, Becky	7.8	USA
The Phantom Buster (1927)	1927	Drama	Bertram, William (I)	Scott Jr., Lester F.	Roosevelt, Buddy	Rayford, Alma	2.8	USA
The Philly Kid (2012)	2012	Sport	Connery, Jason	Frankel, Steven A.	Chatham, Wes	Butler, Sarah (III)	5.7	USA
The Pip from Pittsburg (1931)	1931	Short	Parrott, James	Roach, Hal (I)	Chase, Charley (I)	Todd, Thelma	7.3	USA
The Plagiarist (2003)	2003	Short	Proctor, Aaron (I)	Dunlap, Rhett	Fellner, Marc	Reeser, Autumn	7.2	USA
The Price of Milk (2000)	2000	Romance	Sinclair, Harry (II)	Sanders, Tim (I)	Urban, Karl	Cormack, Danielle	6.8	New Zealand
